date,day_of_week,month,meal_type,people_served,food_prepared_kg,food_consumed_kg,food_wasted_kg,temperature,rainfall,festival,special_event
2026-02-03,1,2,Dinner,217,126.79,109.03,17.76,29.6,0.0,0,0
2026-02-04,2,2,Breakfast,135,67.9,61.35,6.55,27.6,0.0,0,0
2026-02-04,2,2,Lunch,344,147.02,120.86,26.16,28.8,0.0,0,0
2026-02-04,2,2,Dinner,183,79.82,71.79,8.04,29.3,0.0,0,0
2026-02-05,3,2,Breakfast,142,72.43,52.91,19.52,15.1,0.0,0,0
2026-02-05,3,2,Lunch,329,191.07,177.08,13.99,29.3,0.0,0,0
2026-02-05,3,2,Dinner,204,90.49,70.74,19.74,27.3,3.5,0,0
2026-02-06,4,2,Breakfast,156,80.77,75.18,5.59,19.5,0.0,0,0
2026-02-06,4,2,Lunch,335,193.95,147.81,46.13,29.0,0.0,0,0
2026-02-06,4,2,Dinner,192,82.06,61.0,21.07,26.1,0.0,0,0
2026-02-07,5,2,Breakfast,85,39.53,29.16,10.37,25.8,0.9,0,0
2026-02-07,5,2,Lunch,213,111.94,104.53,7.41,18.8,0.0,0,0
2026-02-07,5,2,Dinner,103,48.95,39.99,8.96,20.2,0.0,0,0
2026-02-08,6,2,Breakfast,87,50.41,37.01,13.41,18.8,2.9,0,0
2026-02-08,6,2,Lunch,195,95.74,75.62,20.12,26.4,0.0,0,1
2026-02-08,6,2,Dinner,113,66.72,60.45,6.28,20.7,0.0,0,0
2026-02-09,0,2,Breakfast,146,78.73,56.15,22.58,35.2,0.0,0,0
2026-02-09,0,2,Lunch,313,162.55,125.46,37.09,27.2,0.0,0,0
2026-02-09,0,2,Dinner,214,119.51,112.38,7.13,16.8,0.0,0,0
2026-02-10,1,2,Breakfast,109,56.92,53.13,3.8,27.4,0.0,0,0
2026-02-10,1,2,Lunch,278,130.8,97.23,33.56,28.0,0.0,0,0
2026-02-10,1,2,Dinner,163,78.26,58.54,19.71,19.0,0.0,0,0
2026-02-11,2,2,Breakfast,143,70.06,53.92,16.14,28.5,0.0,0,0
2026-02-11,2,2,Lunch,274,138.51,108.53,29.98,25.2,0.0,0,0
2026-02-11,2,2,Dinner,188,87.77,82.5,5.27,28.0,0.0,0,0
2026-02-12,3,2,Breakfast,157,68.41,57.89,10.52,12.6,0.0,0,0
2026-02-12,3,2,Lunch,427,207.95,177.97,29.98,31.2,0.9,0,1
2026-02-12,3,2,Dinner,239,122.03,100.33,21.7,27.8,0.0,0,0
2026-02-13,4,2,Breakfast,133,57.65,54.46,3.19,18.6,3.1,0,0
2026-02-13,4,2,Lunch,292,117.44,108.23,9.21,20.8,0.0,0,0
2026-02-13,4,2,Dinner,237,140.67,133.5,7.17,32.3,3.1,0,0
2026-02-14,5,2,Breakfast,89,51.1,38.5,12.6,12.8,0.0,0,0
2026-02-14,5,2,Lunch,177,89.19,76.52,12.66,28.3,0.0,0,0
2026-02-14,5,2,Dinner,136,73.92,62.06,11.86,23.9,1.5,0,0
2026-02-15,6,2,Breakfast,81,36.7,28.53,8.17,20.0,0.0,0,0
2026-02-15,6,2,Lunch,182,95.22,73.61,21.61,17.5,0.2,0,0
2026-02-15,6,2,Dinner,145,58.1,41.07,17.03,33.4,4.5,0,1
2026-02-16,0,2,Breakfast,157,85.74,73.4,12.34,22.6,0.0,0,0
2026-02-16,0,2,Lunch,327,177.14,126.77,50.38,25.1,3.4,0,1
2026-02-16,0,2,Dinner,211,98.92,91.7,7.22,21.0,0.0,0,0
2026-02-17,1,2,Breakfast,149,71.03,66.42,4.61,22.8,1.5,0,0
2026-02-17,1,2,Lunch,405,163.39,153.08,10.31,28.8,0.0,0,1
2026-02-17,1,2,Dinner,174,102.97,88.52,14.45,26.3,0.0,0,0
2026-02-18,2,2,Breakfast,167,95.75,89.85,5.91,25.7,0.0,0,0
2026-02-18,2,2,Lunch,358,156.52,119.53,36.99,27.7,0.0,0,0
2026-02-18,2,2,Dinner,172,91.98,76.75,15.24,20.0,0.0,0,0
2026-02-19,3,2,Breakfast,178,101.09,81.53,19.56,35.3,1.1,0,1
2026-02-19,3,2,Lunch,471,275.78,270.23,5.56,19.6,0.0,1,0
2026-02-19,3,2,Dinner,201,113.4,87.2,26.2,22.3,0.0,0,0
2026-02-20,4,2,Breakfast,163,84.8,72.3,12.51,21.7,0.0,0,0
2026-02-20,4,2,Lunch,303,132.17,110.5,21.67,29.2,0.0,0,0
2026-02-20,4,2,Dinner,209,95.01,70.54,24.47,25.7,2.1,0,0
2026-02-21,5,2,Breakfast,88,52.25,45.65,6.6,34.5,0.0,0,0
2026-02-21,5,2,Lunch,172,99.99,94.93,5.06,18.7,0.0,0,0
2026-02-21,5,2,Dinner,95,52.71,46.29,6.42,22.7,0.0,0,0
2026-02-22,6,2,Breakfast,83,41.93,30.3,11.62,18.4,7.0,0,0
2026-02-22,6,2,Lunch,152,89.95,67.6,22.35,34.9,0.0,0,0
2026-02-22,6,2,Dinner,121,48.94,36.36,12.58,23.2,0.0,0,0
2026-02-23,0,2,Breakfast,158,82.59,66.32,16.27,33.8,0.0,0,0
2026-02-23,0,2,Lunch,293,152.99,134.47,18.52,21.1,0.0,0,0
2026-02-23,0,2,Dinner,217,97.28,69.61,27.67,21.0,0.0,0,0
2026-02-24,1,2,Breakfast,147,74.78,54.2,20.58,24.1,0.3,0,0
2026-02-24,1,2,Lunch,295,158.88,132.35,26.53,23.3,0.0,0,0
2026-02-24,1,2,Dinner,176,85.16,65.94,19.22,15.0,0.5,0,0
2026-02-25,2,2,Breakfast,149,74.62,68.08,6.55,20.5,0.0,0,0
2026-02-25,2,2,Lunch,331,188.67,179.05,9.62,22.9,0.0,0,0
2026-02-25,2,2,Dinner,202,103.24,93.56,9.68,14.2,0.0,0,0
2026-02-26,3,2,Breakfast,150,85.66,74.42,11.24,29.3,0.0,0,0
2026-02-26,3,2,Lunch,286,152.44,138.71,13.73,22.8,0.1,0,0
2026-02-26,3,2,Dinner,161,71.94,57.76,14.17,20.0,3.1,0,0
2026-02-27,4,2,Breakfast,154,87.09,61.5,25.59,22.1,0.0,0,0
2026-02-27,4,2,Lunch,397,235.2,178.46,56.75,27.4,0.0,0,1
2026-02-27,4,2,Dinner,218,112.52,92.37,20.15,30.3,0.0,0,0
2026-02-28,5,2,Breakfast,105,47.58,34.43,13.15,22.9,0.0,0,0
2026-02-28,5,2,Lunch,178,94.99,83.52,11.47,23.5,0.0,0,0
2026-02-28,5,2,Dinner,157,89.88,66.69,23.19,27.6,0.0,0,1
2026-03-01,6,3,Breakfast,85,43.17,37.68,5.49,20.2,0.0,0,0
2026-03-01,6,3,Lunch,175,78.24,65.67,12.57,30.5,0.0,0,0
2026-03-01,6,3,Dinner,111,56.59,39.63,16.96,17.0,0.0,0,0
2026-03-02,0,3,Breakfast,139,69.97,52.71,17.26,19.6,2.6,0,0
2026-03-02,0,3,Lunch,304,177.98,166.05,11.93,31.2,0.0,0,0
2026-03-02,0,3,Dinner,202,101.0,73.31,27.69,15.3,0.0,0,0
2026-03-03,1,3,Breakfast,128,65.83,53.44,12.39,24.5,1.7,0,0
2026-03-03,1,3,Lunch,304,180.02,134.24,45.78,22.9,0.0,0,0
2026-03-03,1,3,Dinner,160,73.92,59.0,14.92,25.5,1.1,0,0
2026-03-04,2,3,Breakfast,143,73.37,59.36,14.01,30.2,0.0,0,0
2026-03-04,2,3,Lunch,305,137.91,126.46,11.45,18.0,0.0,0,0
2026-03-04,2,3,Dinner,182,84.39,72.17,12.21,19.8,0.0,0,0
2026-03-05,3,3,Breakfast,146,58.91,50.36,8.55,26.4,1.3,0,0
2026-03-05,3,3,Lunch,205,85.44,63.24,22.2,36.5,7.0,0,0
2026-03-05,3,3,Dinner,232,101.39,86.87,14.53,22.6,0.0,0,0
2026-03-06,4,3,Breakfast,139,68.97,49.07,19.9,19.3,0.1,0,0
2026-03-06,4,3,Lunch,342,181.19,166.83,14.37,18.9,0.0,0,0
2026-03-06,4,3,Dinner,192,82.21,76.4,5.81,27.0,0.0,0,0
2026-03-07,5,3,Breakfast,89,39.52,35.93,3.59,21.0,4.2,0,0
2026-03-07,5,3,Lunch,187,84.62,66.18,18.43,28.8,0.0,0,0
2026-03-07,5,3,Dinner,97,53.9,49.26,4.64,25.9,0.0,0,0
2026-03-08,6,3,Breakfast,80,35.63,32.86,2.78,15.0,0.0,0,0
2026-03-08,6,3,Lunch,145,83.91,62.34,21.56,31.4,0.4,0,0
2026-03-08,6,3,Dinner,151,68.87,65.0,3.86,31.0,0.0,0,1
2026-03-09,0,3,Breakfast,133,67.3,61.3,6.0,22.6,0.0,0,0
2026-03-09,0,3,Lunch,254,118.56,96.96,21.6,23.3,0.0,0,0
2026-03-09,0,3,Dinner,235,98.41,88.1,10.31,21.6,2.4,0,0
2026-03-10,1,3,Breakfast,153,87.4,64.84,22.56,25.1,0.0,0,0
2026-03-10,1,3,Lunch,250,104.72,83.01,21.71,23.1,0.0,0,0
2026-03-10,1,3,Dinner,214,90.78,84.65,6.13,20.1,0.0,0,0
2026-03-11,2,3,Breakfast,153,90.14,79.94,10.2,32.0,0.0,0,0
2026-03-11,2,3,Lunch,372,166.91,122.23,44.68,16.9,0.6,0,0
2026-03-11,2,3,Dinner,222,92.49,85.91,6.58,25.9,3.6,0,0
2026-03-12,3,3,Breakfast,127,60.32,54.29,6.03,16.7,0.0,0,0
2026-03-12,3,3,Lunch,326,188.37,142.18,46.19,22.4,0.0,0,0
2026-03-12,3,3,Dinner,235,110.31,92.06,18.25,29.1,0.0,0,0
2026-03-13,4,3,Breakfast,159,66.49,55.1,11.39,22.2,1.0,0,0
2026-03-13,4,3,Lunch,283,137.48,104.03,33.45,24.1,0.0,0,0
2026-03-13,4,3,Dinner,198,100.06,83.5,16.56,28.0,0.3,0,0
2026-03-14,5,3,Breakfast,99,42.64,31.27,11.37,21.5,0.0,0,0
2026-03-14,5,3,Lunch,167,72.47,50.9,21.57,28.2,0.0,0,0
2026-03-14,5,3,Dinner,110,54.05,43.39,10.66,21.2,0.0,0,0
2026-03-15,6,3,Breakfast,93,40.89,33.45,7.44,17.1,0.0,0,0
2026-03-15,6,3,Lunch,179,79.78,64.28,15.5,23.1,0.0,0,0
2026-03-15,6,3,Dinner,121,66.47,48.36,18.12,29.9,0.0,0,0
2026-03-16,0,3,Breakfast,149,84.78,72.11,12.67,23.5,0.0,0,0
2026-03-16,0,3,Lunch,266,159.51,118.89,40.62,13.8,0.0,0,0
2026-03-16,0,3,Dinner,225,120.97,100.19,20.79,31.3,2.8,0,0
2026-03-17,1,3,Breakfast,144,78.31,67.4,10.91,35.9,0.0,0,0
2026-03-17,1,3,Lunch,306,156.67,132.8,23.87,35.0,0.0,0,0
2026-03-17,1,3,Dinner,204,113.13,86.25,26.88,24.6,0.0,0,0
2026-03-18,2,3,Breakfast,163,74.49,68.83,5.66,32.9,0.0,0,0
2026-03-18,2,3,Lunch,305,181.31,152.23,29.08,24.2,0.0,0,0
2026-03-18,2,3,Dinner,194,110.56,100.71,9.85,29.3,0.0,0,0
2026-03-19,3,3,Breakfast,196,89.81,80.7,9.11,32.4,0.0,0,1
2026-03-19,3,3,Lunch,299,124.72,116.83,7.89,22.1,0.0,0,0
2026-03-19,3,3,Dinner,185,101.44,83.67,17.77,20.1,0.0,0,0
2026-03-20,4,3,Breakfast,193,107.95,86.71,21.24,20.0,0.0,0,1
2026-03-20,4,3,Lunch,285,145.74,130.7,15.05,27.0,0.0,0,0
2026-03-20,4,3,Dinner,194,86.13,80.69,5.44,22.2,0.0,0,0
2026-03-21,5,3,Breakfast,94,55.58,49.87,5.71,22.4,0.0,0,0
2026-03-21,5,3,Lunch,190,86.35,62.19,24.16,20.9,3.5,0,0
2026-03-21,5,3,Dinner,176,94.28,83.2,11.08,31.4,0.0,0,1
2026-03-22,6,3,Breakfast,82,38.18,34.56,3.62,20.3,0.0,0,0
2026-03-22,6,3,Lunch,155,92.31,82.86,9.45,24.3,0.0,0,0
2026-03-22,6,3,Dinner,119,61.12,55.23,5.9,20.6,0.0,0,0
2026-03-23,0,3,Breakfast,127,70.88,61.97,8.91,28.4,5.6,0,0
2026-03-23,0,3,Lunch,273,113.83,100.78,13.04,18.3,0.0,0,0
2026-03-23,0,3,Dinner,216,124.26,113.46,10.81,19.6,0.0,0,0
2026-03-24,1,3,Breakfast,157,93.13,76.22,16.91,25.4,3.3,0,0
2026-03-24,1,3,Lunch,308,130.79,117.9,12.89,23.3,0.0,0,0
2026-03-24,1,3,Dinner,175,92.84,67.81,25.04,26.7,0.0,0,0
2026-03-25,2,3,Breakfast,139,69.23,49.75,19.49,22.3,1.0,0,0
2026-03-25,2,3,Lunch,284,170.0,135.81,34.18,24.8,0.0,0,0
2026-03-25,2,3,Dinner,202,101.49,78.12,23.37,27.0,1.2,0,0
2026-03-26,3,3,Breakfast,132,66.82,49.22,17.6,23.7,0.0,0,0
2026-03-26,3,3,Lunch,267,110.66,101.69,8.97,26.2,0.2,0,0
2026-03-26,3,3,Dinner,213,122.89,108.26,14.63,12.5,0.0,0,0
2026-03-27,4,3,Breakfast,159,88.48,68.78,19.7,30.3,0.0,0,0
2026-03-27,4,3,Lunch,309,144.98,125.85,19.13,29.2,0.0,0,0
2026-03-27,4,3,Dinner,212,95.55,88.84,6.71,24.9,0.0,0,0
2026-03-28,5,3,Breakfast,80,46.9,39.31,7.59,28.2,0.0,0,0
2026-03-28,5,3,Lunch,209,94.25,85.15,9.1,29.0,0.0,0,0
2026-03-28,5,3,Dinner,124,50.5,46.16,4.34,30.4,0.0,0,0
2026-03-29,6,3,Breakfast,86,42.54,37.72,4.82,27.8,0.0,0,0
2026-03-29,6,3,Lunch,194,87.16,64.13,23.03,28.1,1.2,0,0
2026-03-29,6,3,Dinner,122,63.23,49.92,13.31,18.4,0.0,0,0
2026-03-30,0,3,Breakfast,153,74.34,68.05,6.29,25.3,0.0,0,0
2026-03-30,0,3,Lunch,277,161.64,116.3,45.33,22.7,0.0,0,0
2026-03-30,0,3,Dinner,156,86.96,81.81,5.15,30.5,12.1,0,1
2026-03-31,1,3,Breakfast,153,69.57,58.74,10.83,22.7,0.0,0,0
2026-03-31,1,3,Lunch,262,115.5,96.6,18.91,28.8,5.3,0,0
2026-03-31,1,3,Dinner,204,95.15,66.83,28.33,26.8,0.0,0,0
2026-04-01,2,4,Breakfast,191,90.88,63.83,27.05,23.8,0.6,0,1
2026-04-01,2,4,Lunch,289,126.54,100.01,26.53,21.8,0.0,0,0
2026-04-01,2,4,Dinner,221,91.63,66.19,25.44,23.9,1.4,0,0
2026-04-02,3,4,Breakfast,182,94.51,77.99,16.52,24.1,0.0,0,0
2026-04-02,3,4,Lunch,310,182.54,128.66,53.88,24.0,0.0,0,0
2026-04-02,3,4,Dinner,216,101.44,87.68,13.76,22.1,0.0,0,0
2026-04-03,4,4,Breakfast,136,75.3,58.15,17.15,24.1,4.4,0,0
2026-04-03,4,4,Lunch,225,118.21,84.92,33.29,28.3,0.0,0,0
2026-04-03,4,4,Dinner,178,71.89,62.06,9.82,22.2,0.0,0,0
2026-04-04,5,4,Breakfast,80,39.87,36.11,3.76,32.8,0.0,0,0
2026-04-04,5,4,Lunch,179,88.56,78.72,9.84,26.1,0.0,0,0
2026-04-04,5,4,Dinner,112,52.58,49.05,3.53,30.2,0.0,0,0
2026-04-05,6,4,Breakfast,81,41.52,31.01,10.51,26.9,0.0,0,0
2026-04-05,6,4,Lunch,170,68.68,57.37,11.31,22.0,0.0,0,0
2026-04-05,6,4,Dinner,125,67.98,57.15,10.83,24.4,0.0,0,0
2026-04-06,0,4,Breakfast,159,88.5,68.51,19.99,26.6,0.0,0,0
2026-04-06,0,4,Lunch,311,136.03,113.65,22.38,17.1,0.2,0,0
2026-04-06,0,4,Dinner,229,93.04,80.54,12.5,20.2,0.0,0,1
2026-04-07,1,4,Breakfast,130,69.95,50.96,18.99,32.3,0.0,0,0
2026-04-07,1,4,Lunch,327,161.35,141.38,19.97,18.6,0.0,0,0
2026-04-07,1,4,Dinner,177,83.17,72.88,10.29,19.5,0.0,0,0
2026-04-08,2,4,Breakfast,185,84.69,62.26,22.43,15.3,0.0,0,0
2026-04-08,2,4,Lunch,269,152.39,140.22,12.17,27.1,1.1,0,0
2026-04-08,2,4,Dinner,206,111.76,80.18,31.58,30.1,0.0,0,0
2026-04-09,3,4,Breakfast,143,67.28,60.12,7.16,8.1,0.0,0,0
2026-04-09,3,4,Lunch,322,134.87,105.03,29.83,23.2,0.0,0,0
2026-04-09,3,4,Dinner,216,128.29,99.3,28.99,23.3,0.0,0,0
2026-04-10,4,4,Breakfast,177,74.3,53.3,21.0,19.2,0.0,0,0
2026-04-10,4,4,Lunch,282,162.9,145.26,17.65,27.3,0.0,0,0
2026-04-10,4,4,Dinner,209,122.31,86.34,35.96,27.5,0.0,0,0
2026-04-11,5,4,Breakfast,86,37.09,28.28,8.81,28.2,0.0,0,0
2026-04-11,5,4,Lunch,178,90.4,74.98,15.42,34.5,1.2,0,0
2026-04-11,5,4,Dinner,102,46.35,38.35,8.0,20.3,5.3,0,0
2026-04-12,6,4,Breakfast,85,35.66,25.32,10.34,27.3,3.8,0,0
2026-04-12,6,4,Lunch,207,117.04,105.84,11.2,22.7,0.2,0,0
2026-04-12,6,4,Dinner,126,71.27,58.33,12.95,23.8,0.3,0,0
2026-04-13,0,4,Breakfast,161,93.32,72.43,20.89,27.7,0.0,0,0
2026-04-13,0,4,Lunch,300,132.23,98.75,33.49,11.4,0.0,0,0
2026-04-13,0,4,Dinner,198,106.5,92.32,14.17,32.2,0.0,0,0
2026-04-14,1,4,Breakfast,142,63.76,56.88,6.89,34.4,0.0,0,0
2026-04-14,1,4,Lunch,317,136.65,117.86,18.8,28.6,0.0,0,0
2026-04-14,1,4,Dinner,193,86.41,65.38,21.03,35.7,0.0,0,0
2026-04-15,2,4,Breakfast,133,56.57,40.29,16.28,33.2,0.0,0,0
2026-04-15,2,4,Lunch,355,163.08,120.37,42.71,30.9,4.4,0,0
2026-04-15,2,4,Dinner,191,114.13,90.52,23.61,23.5,0.0,0,0
2026-04-16,3,4,Breakfast,142,84.83,60.33,24.5,15.2,0.0,0,0
2026-04-16,3,4,Lunch,266,130.69,100.36,30.33,23.8,0.0,0,0
2026-04-16,3,4,Dinner,292,167.98,163.58,4.41,21.4,0.0,1,0
2026-04-17,4,4,Breakfast,216,119.65,112.53,7.12,28.1,0.2,0,1
2026-04-17,4,4,Lunch,309,180.72,163.78,16.94,27.1,0.0,0,0
2026-04-17,4,4,Dinner,218,112.75,87.33,25.42,27.3,0.0,0,0
2026-04-18,5,4,Breakfast,87,40.09,28.15,11.94,26.3,3.4,0,0
2026-04-18,5,4,Lunch,221,122.58,87.4,35.18,25.4,0.0,0,0
2026-04-18,5,4,Dinner,113,45.86,32.56,13.29,24.6,0.0,0,0
2026-04-19,6,4,Breakfast,94,49.08,37.11,11.97,31.1,0.0,0,0
2026-04-19,6,4,Lunch,266,116.9,109.62,7.27,32.8,0.0,0,1
2026-04-19,6,4,Dinner,125,67.67,48.05,19.62,35.0,0.0,0,0
2026-04-20,0,4,Breakfast,151,88.17,69.51,18.66,20.7,4.6,0,0
2026-04-20,0,4,Lunch,351,170.2,125.33,44.86,22.7,0.0,0,0
2026-04-20,0,4,Dinner,220,111.95,105.13,6.81,22.7,0.0,0,0
2026-04-21,1,4,Breakfast,149,63.01,55.77,7.24,27.4,0.0,0,0
2026-04-21,1,4,Lunch,485,224.26,207.68,16.58,21.3,0.0,1,0
2026-04-21,1,4,Dinner,195,98.44,91.42,7.02,26.5,0.2,0,0
2026-04-22,2,4,Breakfast,150,61.2,55.62,5.58,23.6,0.0,0,0
2026-04-22,2,4,Lunch,267,145.02,115.68,29.34,21.8,2.7,0,0
2026-04-22,2,4,Dinner,230,133.5,95.11,38.39,23.4,0.0,0,0
2026-04-23,3,4,Breakfast,150,87.97,75.45,12.52,22.4,0.0,0,0
2026-04-23,3,4,Lunch,289,142.85,134.14,8.7,23.8,0.0,0,0
2026-04-23,3,4,Dinner,193,90.62,72.5,18.13,32.1,4.2,0,0
2026-04-24,4,4,Breakfast,186,76.63,62.99,13.64,30.4,0.0,0,1
2026-04-24,4,4,Lunch,312,145.21,113.59,31.62,22.3,0.0,0,0
2026-04-24,4,4,Dinner,207,104.53,88.84,15.69,18.9,0.0,0,0
2026-04-25,5,4,Breakfast,97,55.31,42.27,13.04,34.6,0.0,0,0
2026-04-25,5,4,Lunch,133,72.39,51.8,20.6,24.8,0.0,0,0
2026-04-25,5,4,Dinner,154,88.99,79.45,9.54,31.4,0.0,0,1
2026-04-26,6,4,Breakfast,86,40.17,38.01,2.15,18.8,1.5,0,0
2026-04-26,6,4,Lunch,181,89.14,71.74,17.41,19.3,0.0,0,0
2026-04-26,6,4,Dinner,134,73.27,69.51,3.76,21.9,0.4,0,0
2026-04-27,0,4,Breakfast,169,101.04,80.74,20.29,26.1,0.0,0,0
2026-04-27,0,4,Lunch,293,162.84,139.68,23.16,23.2,0.0,0,0
2026-04-27,0,4,Dinner,202,108.99,90.9,18.09,34.3,0.0,0,0
2026-04-28,1,4,Breakfast,157,90.72,71.36,19.36,23.4,0.0,0,0
2026-04-28,1,4,Lunch,291,132.5,114.48,18.02,29.2,0.0,0,0
2026-04-28,1,4,Dinner,211,95.93,76.96,18.97,21.8,0.0,0,0
2026-04-29,2,4,Breakfast,170,89.01,79.82,9.19,29.9,0.0,0,0
2026-04-29,2,4,Lunch,289,128.23,107.15,21.08,28.9,0.0,0,0
2026-04-29,2,4,Dinner,181,97.18,73.3,23.88,32.3,0.0,0,0
2026-04-30,3,4,Breakfast,166,71.24,59.72,11.52,21.8,0.0,0,0
2026-04-30,3,4,Lunch,348,194.3,144.31,50.0,19.1,0.0,0,0
2026-04-30,3,4,Dinner,228,96.23,86.35,9.88,22.4,1.5,0,0
2026-05-01,4,5,Breakfast,134,75.83,56.7,19.13,22.6,0.0,0,0
2026-05-01,4,5,Lunch,332,158.23,118.82,39.41,27.8,0.0,0,0
2026-05-01,4,5,Dinner,194,98.7,80.72,17.97,25.1,0.0,0,0
2026-05-02,5,5,Breakfast,88,37.56,35.05,2.51,22.0,0.0,0,0
2026-05-02,5,5,Lunch,151,88.05,80.4,7.65,30.7,0.0,0,0
2026-05-02,5,5,Dinner,120,51.85,45.07,6.78,28.3,5.4,0,0
2026-05-03,6,5,Breakfast,90,42.43,39.15,3.28,23.2,0.0,0,0
2026-05-03,6,5,Lunch,187,91.9,76.99,14.91,31.4,0.0,0,0
2026-05-03,6,5,Dinner,112,62.09,51.48,10.61,21.3,0.0,0,0
2026-05-04,0,5,Breakfast,161,64.96,52.05,12.91,32.5,0.0,0,0
2026-05-04,0,5,Lunch,477,197.03,189.72,7.31,24.0,0.0,1,0
2026-05-04,0,5,Dinner,140,69.43,63.51,5.92,32.5,2.7,0,0
2026-05-05,1,5,Breakfast,164,83.25,60.09,23.16,26.0,0.0,0,0
2026-05-05,1,5,Lunch,323,142.81,129.85,12.96,24.6,0.0,0,0
2026-05-05,1,5,Dinner,244,137.09,128.19,8.9,20.6,0.0,0,1
2026-05-06,2,5,Breakfast,157,78.05,64.42,13.64,16.2,2.2,0,0
2026-05-06,2,5,Lunch,256,103.27,85.77,17.5,27.5,0.0,0,0
2026-05-06,2,5,Dinner,180,96.93,83.12,13.81,19.5,0.0,0,0
2026-05-07,3,5,Breakfast,170,91.85,74.28,17.58,23.9,0.0,0,0
2026-05-07,3,5,Lunch,285,134.47,101.87,32.6,32.4,0.0,0,0
2026-05-07,3,5,Dinner,269,139.55,111.62,27.93,31.7,0.0,0,1
2026-05-08,4,5,Breakfast,161,92.15,76.12,16.03,27.6,0.0,0,0
2026-05-08,4,5,Lunch,351,188.85,166.76,22.1,29.1,0.7,0,0
2026-05-08,4,5,Dinner,194,85.14,68.44,16.7,25.5,0.0,0,0
2026-05-09,5,5,Breakfast,83,48.65,42.41,6.25,32.2,0.0,0,0
2026-05-09,5,5,Lunch,155,75.56,54.31,21.24,26.8,0.0,0,0
2026-05-09,5,5,Dinner,143,59.16,49.36,9.8,23.3,0.0,0,0
2026-05-10,6,5,Breakfast,87,47.25,42.63,4.62,19.7,0.0,0,0
2026-05-10,6,5,Lunch,125,63.6,56.28,7.32,27.1,0.0,0,0
2026-05-10,6,5,Dinner,138,75.52,62.54,12.97,17.1,0.0,0,0
2026-05-11,0,5,Breakfast,153,89.84,73.17,16.67,27.1,1.5,0,0
2026-05-11,0,5,Lunch,268,125.3,89.96,35.35,24.1,0.0,0,0
2026-05-11,0,5,Dinner,220,93.47,73.5,19.98,22.9,0.0,0,0
2026-05-12,1,5,Breakfast,140,60.2,53.94,6.26,24.6,0.0,0,0
2026-05-12,1,5,Lunch,248,129.37,103.12,26.25,29.7,0.0,0,0
2026-05-12,1,5,Dinner,200,97.27,76.16,21.1,32.9,0.2,0,0
2026-05-13,2,5,Breakfast,127,51.88,43.56,8.32,33.6,1.4,0,0
2026-05-13,2,5,Lunch,306,143.46,135.94,7.51,17.9,0.0,0,0
2026-05-13,2,5,Dinner,187,99.77,91.16,8.61,31.7,0.0,0,0
2026-05-14,3,5,Breakfast,159,84.3,62.76,21.54,25.6,0.0,0,0
2026-05-14,3,5,Lunch,290,148.63,107.14,41.49,25.7,0.0,0,0
2026-05-14,3,5,Dinner,187,82.4,59.07,23.33,22.2,0.0,0,0
2026-05-15,4,5,Breakfast,148,79.58,61.12,18.45,30.5,1.4,0,0
2026-05-15,4,5,Lunch,306,144.82,124.74,20.08,23.5,0.7,0,0
2026-05-15,4,5,Dinner,214,103.36,86.16,17.19,26.0,1.0,0,0
2026-05-16,5,5,Breakfast,97,45.69,37.64,8.05,31.8,0.0,0,0
2026-05-16,5,5,Lunch,188,103.17,75.83,27.34,26.7,0.0,0,0
2026-05-16,5,5,Dinner,128,53.56,40.7,12.86,19.3,0.0,0,0
2026-05-17,6,5,Breakfast,84,49.48,46.18,3.3,26.5,0.0,0,0
2026-05-17,6,5,Lunch,156,63.75,50.08,13.67,27.8,0.0,0,0
2026-05-17,6,5,Dinner,111,47.05,35.81,11.23,24.1,0.0,0,0
2026-05-18,0,5,Breakfast,134,65.85,52.68,13.17,26.3,0.0,0,0
2026-05-18,0,5,Lunch,377,152.81,124.77,28.05,23.8,0.0,0,0
2026-05-18,0,5,Dinner,203,87.17,77.7,9.47,30.4,0.1,0,0
2026-05-19,1,5,Breakfast,153,81.72,75.48,6.24,27.1,0.0,0,0
2026-05-19,1,5,Lunch,281,146.66,109.67,36.98,25.7,0.0,0,0
2026-05-19,1,5,Dinner,173,78.43,74.21,4.22,29.2,0.0,0,0
2026-05-20,2,5,Breakfast,153,86.27,75.72,10.55,23.1,0.0,0,0
2026-05-20,2,5,Lunch,279,117.94,103.34,14.6,33.5,2.5,0,0
2026-05-20,2,5,Dinner,170,76.76,60.13,16.63,25.1,0.0,0,0
2026-05-21,3,5,Breakfast,111,47.93,34.12,13.81,31.4,0.0,0,0
2026-05-21,3,5,Lunch,260,142.96,110.98,31.98,26.8,0.0,0,0
2026-05-21,3,5,Dinner,200,83.17,60.66,22.5,25.1,0.0,0,0
2026-05-22,4,5,Breakfast,140,67.86,56.17,11.69,27.6,0.0,0,0
2026-05-22,4,5,Lunch,256,115.13,91.49,23.64,26.3,0.2,0,0
2026-05-22,4,5,Dinner,171,74.97,61.63,13.34,26.0,0.0,0,0
2026-05-23,5,5,Breakfast,86,50.02,41.71,8.31,31.5,0.0,0,0
2026-05-23,5,5,Lunch,210,120.37,112.51,7.86,37.7,0.2,0,0
2026-05-23,5,5,Dinner,108,63.02,51.42,11.6,23.0,4.5,0,0
2026-05-24,6,5,Breakfast,81,32.68,31.0,1.68,24.5,0.0,0,0
